instance_name,best_model,best_r2_score
zipcpu-pfcache-p27,linear,0.9969099448966569
6s164,polynomial,0.9631823067138024
bj08amba2g1,linear,0.9959610196784803
eijks444,exponential,0.9906429223987361
oski3b0i,linear,0.9667429993203649
picorv32_mutAX_nomem-p5,linear,0.7972421548716642
bobunr2p10d40l,linear,0.9852382354135407
pdtvissoap2,linear,0.8845605555366315
cal34,polynomial,0.9826693097662336
6s216rb0,linear,0.9509395547033717
intel038,polynomial,0.9822764934360567
oski2b4i,linear,0.9516061618260369
intel004,linear,0.9108064317240708
picorv32_mutBY_nomem-p7,exponential,0.9506667022523839
oski15a01b29s,linear,0.9898170599097988
cal117,polynomial,0.945204364096038
bob2,linear,0.9337498142223253
circular_pointer_top_w32_d32_e0,polynomial,0.8657515081524764
qspiflash_qflexpress_divfive-p029,linear,0.8967511525223818
6s54,exponential,0.9853536883070415
beemskbn3f1,linear,0.9303964239659798
6s320rb1,exponential,0.999960023127059
zipcpu-busdelay-p30,polynomial,0.9871016767440521
6s320rb0,polynomial,0.9156662824739933
oc8051gm98addr,linear,0.9387357258880802
6s41,polynomial,0.9679211777983614
oski15a01b05s,linear,0.9967443794851185
pdtpmss1269b,linear,0.9991253913607239
qspiflash_dualflexpress_divfive-p112,linear,0.9061986731580071
picorv32_mutBY_nomem-p6,exponential,0.9999280355697882
bob3,exponential,0.9834140425778223
bjrb07amba5andenv,linear,0.8994197948200677
cal102,exponential,0.9939755630497309
intel039,polynomial,0.9856848360362834
krebs,None,
6s384rb024,linear,0.9933836587841555
oski15a08b09s,exponential,0.9080242743904011
cal35,linear,0.897200815856492
6s401rb051,exponential,0.9000128113654762
cal21,polynomial,0.9836979096764608
qspiflash_dualflexpress_divthree-p151,polynomial,0.9861280010440374
marlann_compute_cp_fail2-p0,linear,0.9987220786402018
oski15a01b44s,exponential,0.9861513800778037
neclatcas1a001,linear,0.997676799673499
circular_pointer_top_w32_d16_e0,polynomial,0.9051220408687334
zipcpu-pfcache-p24,linear,0.8530447134561404
oski15a01b13s,exponential,0.9584547819119318
6s173,polynomial,0.9830449338313019
bobtuttt,polynomial,0.8937261747094484
viselevatorp2,linear,0.9784231457257362
zipcpu-pfcache-p20,linear,0.9989889192749282
picorv32_mutBX_nomem-p5,exponential,0.8122876487816606
6s344rb054,linear,0.9972463779962301
6s374b114,polynomial,0.9932526065763153
ridecore,exponential,0.8617328884130279
6s380b129,linear,0.998012440216073
oski15a01b45s,exponential,0.9804723258653153
oski15a08b08s,linear,0.9556461432825832
vgasim_imgfifo-p064,linear,0.9667429718910884
qspiflash_dualflexpress_divthree-p141,linear,0.921672738666579
oski15a01b53s,exponential,0.9469317872084113
6s380b511,linear,0.9276068817975578
intel001,linear,0.9927785188437992
cal106,exponential,0.9992090371444574
cal112,exponential,0.9856759115412413
qspiflash_dualflexpress_divfive-p116,polynomial,0.9889225962483587
texasparsesysp2,linear,0.9996166399934637
oski15a01b04s,linear,0.996793259122077
miim,polynomial,0.9732588078067351
6s355rb11080,linear,0.9993374291322441
qspiflash_qflexpress_divfive-p038,linear,0.940148227296717
kenflashp09,linear,0.999330555829844
pdtpmsrotate32,linear,0.9858593239333919
kenflashp08,linear,0.9962476702885817
bj08amba2g3f3,linear,0.9217082206837869
bobsmi2c,exponential,0.9094193666169644
oski15a14b11s,linear,0.9607807446148178
picorv32_mutAY_nomem-p6,exponential,0.9999793928900258
bc57sensorsp1neg,exponential,0.995550315673534
texasparsesysp3,polynomial,0.9799703019681967
oski2b5i,linear,0.9814485271780201
picorv32-check-p12,linear,0.9483444415285538
pdtswvtms12x8p1,linear,0.9148631948641931
bob9234specand,linear,0.9975775399355614
vgasim_imgfifo-p105,polynomial,0.9391154217272566
qspiflash_dualflexpress_divthree-p034,polynomial,0.9930886891929913
picorv32_mutBY_nomem-p3,exponential,0.9338377455119666
cal107,exponential,0.9993999936049957
oski15a10b05s,polynomial,0.9938671170240485
ndista128,linear,0.9421984709002964
neclaftp2002,linear,0.9349261912435257
oski15a10b13s,linear,0.9996749413783448
oski15a01b69s,linear,0.9996620888802983
viselevatorp3,linear,0.989131729412516
bjrb07amba10andenv,polynomial,0.9891691548294009
oski15a14b07s,linear,0.996457036129493
viselevatorp1,linear,0.9972383578643123
power2sum32,polynomial,0.9415408213925422
beemndhm4b3,polynomial,0.9635651495436368
beemptrsn1b1,linear,0.9724417678273233
pdtpmsarbiter,linear,0.9671557000392741
oski15a14b27s,linear,0.9952282085191059
oski2ub0i,linear,0.7572425639282867
oski15a01b49s,linear,0.8952479014324191
6s209b0,linear,0.9979063009947956
oski15a14b31s,linear,0.9969504971394768
boblivea,linear,0.8938638942349104
picorv32_mutBY_nomem-p1,exponential,0.9991120936347766
bobtuint17neg,linear,0.9154125290613867
shift_register_top_w16_d32_e0,exponential,0.9845644447777545
picorv32_mutAY_nomem-p4,linear,0.9014943177323356
rast-p19,linear,0.9646969526718059
bobtuint09neg,linear,0.9074479341552089
zipcpu-busdelay-p36,polynomial,0.9898170392684703
6s284rb1,polynomial,0.9888960924708121
rast-p18,linear,0.9776235872882321
6s403rb1342,linear,0.9595139220796987
bobtuint21neg,linear,0.9266716924818107
oski15a01b73s,linear,0.9960601900457043
picorv32-check-p05,linear,0.9575599080945109
qspiflash_dualflexpress_divfive-p128,linear,0.9507307517712137
intel003,linear,0.9473663145079878
arbitrated_top_n2_w128_d32_e0,exponential,0.9717633765656403
oski15a10b09s,linear,0.8983936457528316
intel017,polynomial,0.9894623901164873
139463p0,linear,0.9871884927828813
oski15a01b24s,linear,0.9976424483426385
vgasim_imgfifo-p066,linear,0.985332100650883
qspiflash_dualflexpress_divfive-p074,exponential,0.9869551292742296
qspiflash_dualflexpress_divthree-p143,linear,0.9984061861619965
cal33,polynomial,0.9737586818865032
vgasim_imgfifo-p099,linear,0.9437182229087221
139443p5,linear,0.9791069372840241
shift_register_top_w16_d16_e0,exponential,0.9971331741301629
arbitrated_top_n5_w128_d8_e0,linear,0.987261417733829
power2sum128,linear,0.927378987545178
picorv32_mutAX_nomem-p2,exponential,0.9990305217887477
neclaftp2001,linear,0.9476214232672157
oc8051gm7daddr,linear,0.9572873668582489
beemelev1f1,polynomial,0.960543735518279
oski15a01b65s,linear,0.9967704186294418
6s149,polynomial,0.9761367034273672
zipcpu-pfcache-p22,linear,0.9634443492799772
